,start_tracking_at_element,q0,mass0,p0c,gamma0,beta0,s,x,y,px,py,zeta,chi,charge_ratio,weight,particle_id,at_element,at_turn,state,parent_particle_id,_rng_s1,_rng_s2,_rng_s3,_rng_s4,delta,ptau,rvv,rpp
1074,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00040607105497327423,0.002306576066777918,-1.2012657476302102e-05,2.7729224038069514e-05,8.75774056293634e-06,1.0,1.0,0.0,1074,0,0,1,1074,0,0,0,0,0.00027000120647557857,0.00027000120405074073,1.000000000004849,0.999730071674498
1075,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0015856743702005304,0.0005605066864433752,-3.4196325226495165e-05,6.733442447507666e-06,2.783674910141269e-05,1.0,1.0,0.0,1075,0,0,1,1075,0,0,0,0,0.00027000154658884945,0.00027000154416404,1.000000000004849,0.9997300713345683
1076,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0014315715709407803,0.0011422608764509415,-3.1297015531224936e-05,1.3729653284548264e-05,2.5354269644544026e-05,1.0,1.0,0.0,1076,0,0,1,1076,0,0,0,0,0.00027000160805168427,0.0002700016056269428,1.000000000004849,0.9997300712731386
1077,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0011710832413312248,0.0016503922335873568,-2.6397829592324867e-05,1.9840023199277805e-05,2.1144571212302752e-05,1.0,1.0,0.0,1077,0,0,1,1077,0,0,0,0,0.0002700015696419644,0.00027000156721721354,1.000000000004849,0.9997300713115276
1078,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008219612305574369,0.0020502724455905455,-1.9832638835243453e-05,2.4648140579871198e-05,1.549453779599054e-05,1.0,1.0,0.0,1078,0,0,1,1078,0,0,0,0,0.0002700014339771517,0.00027000143155241177,1.000000000004849,0.9997300714471192
1079,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00040799762670224815,0.0023146503368457853,-1.2048850160585064e-05,2.7826340172630662e-05,8.789209835807354e-06,1.0,1.0,0.0,1079,0,0,1,1079,0,0,0,0,0.0002700012103027394,0.00027000120787786967,1.000000000004849,0.9997300716706728
1080,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.001591822005526272,0.0005622937032839938,-3.431189954183873e-05,6.754956798107802e-06,2.7936489124339635e-05,1.0,1.0,0.0,1080,0,0,1,1080,0,0,0,0,0.0002700015516212684,0.0002700015491964957,1.000000000004849,0.9997300713295386
1081,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0014371668664842291,0.0011461330337575368,-3.140219805554603e-05,1.377624365965392e-05,2.54451118916399e-05,1.0,1.0,0.0,1081,0,0,1,1081,0,0,0,0,0.0002700016133045935,0.0002700016108796956,1.000000000004849,0.9997300712678886
1082,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0011757448869477577,0.0016560856502385272,-2.648545231041335e-05,1.9908514541819772e-05,2.1220324934551884e-05,1.0,1.0,0.0,1082,0,0,1,1082,0,0,0,0,0.000270001574757206,0.000270001572332297,1.000000000004849,0.9997300713064151
1083,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008253715428020208,0.0020573991246503292,-1.9896730403664973e-05,2.473386531804253e-05,1.5550040502410594e-05,1.0,1.0,0.0,1083,0,0,1,1083,0,0,0,0,0.0002700014386061156,0.00027000143618124154,1.000000000004849,0.9997300714424927
1084,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00040992419843122196,0.002322724606913653,-1.2085042844868028e-05,2.7923456307191814e-05,8.820679108678367e-06,1.0,1.0,0.0,1084,0,0,1,1084,0,0,0,0,0.0002700012141299002,0.0002700012117049985,1.000000000004849,0.9997300716668478
1085,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.001597969640852014,0.0005640807201246123,-3.442747385718231e-05,6.776471148707936e-06,2.803622914726658e-05,1.0,1.0,0.0,1085,0,0,1,1085,0,0,0,0,0.0002700015566536873,0.0002700015542289513,1.000000000004849,0.9997300713245089
1086,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0014427621620276782,0.0011500051910641326,-3.150738057986713e-05,1.3822834034759578e-05,2.553595413873578e-05,1.0,1.0,0.0,1086,0,0,1,1086,0,0,0,0,0.00027000161855728066,0.0002700016161324484,1.000000000004849,0.9997300712626387
1087,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0011804065325642906,0.0016617790668896975,-2.657307502850183e-05,1.9977005884361732e-05,2.1296078656801017e-05,1.0,1.0,0.0,1087,0,0,1,1087,0,0,0,0,0.0002700015798722255,0.00027000157744738057,1.000000000004849,0.9997300713013029
1088,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008287818550466046,0.0020645258037101134,-1.9960821972086497e-05,2.481959005621386e-05,1.560554320883065e-05,1.0,1.0,0.0,1088,0,0,1,1088,0,0,0,0,0.0002700014432348574,0.0002700014408100713,1.000000000004849,0.9997300714378665
1089,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00041185077016019577,0.00233079887698152,-1.2121235529150988e-05,2.802057244175296e-05,8.852148381549377e-06,1.0,1.0,0.0,1089,0,0,1,1089,0,0,0,0,0.000270001217957061,0.0002700012155321274,1.000000000004849,0.9997300716630226
1090,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0016041172761777564,0.0005658677369652309,-3.454304817252588e-05,6.797985499308072e-06,2.813596917019353e-05,1.0,1.0,0.0,1090,0,0,1,1090,0,0,0,0,0.0002700015616863283,0.000270001559261407,1.000000000004849,0.999730071319479
1091,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0014483574575711268,0.0011538773483707279,-3.1612563104188225e-05,1.3869424409865234e-05,2.5626796385831645e-05,1.0,1.0,0.0,1091,0,0,1,1091,0,0,0,0,0.00027000162380996784,0.00027000162138520123,1.000000000004849,0.9997300712573889
1092,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0011850681781808235,0.001667472483540868,-2.666069774659031e-05,2.00454972269037e-05,2.137183237905015e-05,1.0,1.0,0.0,1092,0,0,1,1092,0,0,0,0,0.000270001584987245,0.00027000158256246405,1.000000000004849,0.9997300712961906
1093,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008321921672911884,0.002071652482769897,-2.0024913540508018e-05,2.490531479438519e-05,1.5661045915250705e-05,1.0,1.0,0.0,1093,0,0,1,1093,0,0,0,0,0.0002700014478638213,0.00027000144543890106,1.000000000004849,0.99973007143324
1094,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0004137773418891697,0.002338873147049388,-1.215742821343395e-05,2.8117688576314116e-05,8.88361765442039e-06,1.0,1.0,0.0,1094,0,0,1,1094,0,0,0,0,0.00027000122178399977,0.0002700012193592563,1.000000000004849,0.9997300716591978
1095,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0016102649115034978,0.0005676547538058495,-3.465862248786946e-05,6.819499849908207e-06,2.8235709193120472e-05,1.0,1.0,0.0,1095,0,0,1,1095,0,0,0,0,0.00027000156671852515,0.00027000156429386263,1.000000000004849,0.9997300713144495
1096,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0014539527531145758,0.0011577495056773234,-3.171774562850932e-05,1.3916014784970893e-05,2.5717638632927518e-05,1.0,1.0,0.0,1096,0,0,1,1096,0,0,0,0,0.00027000162906287706,0.000270001626637954,1.000000000004849,0.9997300712521388
1097,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0011897298237973563,0.0016731659001920386,-2.6748320464678793e-05,2.0113988569445663e-05,2.1447586101299282e-05,1.0,1.0,0.0,1097,0,0,1,1097,0,0,0,0,0.0002700015901024866,0.00027000158767754765,1.000000000004849,0.9997300712910782
1098,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008356024795357723,0.0020787791618296814,-2.008900510892954e-05,2.499103953255652e-05,1.571654862167076e-05,1.0,1.0,0.0,1098,0,0,1,1098,0,0,0,0,0.00027000145249256313,0.00027000145006773077,1.000000000004849,0.9997300714286138
1099,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0004157039136181435,0.002346947417117255,-1.2193620897716911e-05,2.8214804710875265e-05,8.9150869272914e-06,1.0,1.0,0.0,1099,0,0,1,1099,0,0,0,0,0.0002700012256111606,0.0002700012231863852,1.000000000004849,0.9997300716553728
1100,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0016164125468292397,0.000569441770646468,-3.4774196803213025e-05,6.841014200508343e-06,2.8335449216047416e-05,1.0,1.0,0.0,1100,0,0,1,1100,0,0,0,0,0.0002700015717511661,0.00027000156932631837,1.000000000004849,0.9997300713094196
1101,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0014595480486580246,0.001161621662983919,-3.182292815283042e-05,1.3962605160076548e-05,2.5808480880023397e-05,1.0,1.0,0.0,1101,0,0,1,1101,0,0,0,0,0.00027000163431556423,0.0002700016318907068,1.000000000004849,0.999730071246889
1102,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0011943914694138892,0.001678859316843209,-2.683594318276727e-05,2.0182479911987626e-05,2.1523339823548414e-05,1.0,1.0,0.0,1102,0,0,1,1102,0,0,0,0,0.0002700015952175061,0.00027000159279263114,1.000000000004849,0.9997300712859659
1103,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008390127917803561,0.0020859058408894656,-2.0153096677351063e-05,2.5076764270727852e-05,1.5772051328090816e-05,1.0,1.0,0.0,1103,0,0,1,1103,0,0,0,0,0.00027000145712130497,0.0002700014546965606,1.000000000004849,0.9997300714239875
1104,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0004176304853471174,0.0023550216871851223,-1.2229813581999874e-05,2.8311920845436413e-05,8.946556200162413e-06,1.0,1.0,0.0,1104,0,0,1,1104,0,0,0,0,0.0002700012294383214,0.000270001227013514,1.000000000004849,0.9997300716515476
1105,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0016225601821549815,0.0005712287874870864,-3.48897711185566e-05,6.862528551108476e-06,2.843518923897436e-05,1.0,1.0,0.0,1105,0,0,1,1105,0,0,0,0,0.00027000157678358505,0.000270001574358774,1.000000000004849,0.9997300713043898
1106,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0014651433442014732,0.0011654938202905144,-3.1928110677151515e-05,1.4009195535182207e-05,2.589932312711927e-05,1.0,1.0,0.0,1106,0,0,1,1106,0,0,0,0,0.0002700016395682514,0.0002700016371434596,1.000000000004849,0.999730071241639
1107,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.001199053115030422,0.0016845527334943794,-2.6923565900855754e-05,2.025097125452959e-05,2.1599093545797547e-05,1.0,1.0,0.0,1107,0,0,1,1107,0,0,0,0,0.0002700016003325256,0.0002700015979077147,1.000000000004849,0.9997300712808537
1108,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008424231040249399,0.0020930325199492498,-2.0217188245772584e-05,2.5162489008899184e-05,1.582755403451087e-05,1.0,1.0,0.0,1108,0,0,1,1108,0,0,0,0,0.00027000146175026885,0.00027000145932539035,1.000000000004849,0.9997300714193611
1109,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0004195570570760911,0.0023630959572529895,-1.2266006266282834e-05,2.8409036979997564e-05,8.978025473033423e-06,1.0,1.0,0.0,1109,0,0,1,1109,0,0,0,0,0.0002700012332654822,0.00027000123084064295,1.000000000004849,0.9997300716477225
1110,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0016287078174807236,0.000573015804327705,-3.500534543390017e-05,6.884042901708612e-06,2.8534929261901303e-05,1.0,1.0,0.0,1110,0,0,1,1110,0,0,0,0,0.000270001581816004,0.0002700015793912297,1.000000000004849,0.9997300712993602
1111,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0014707386397449223,0.00116936597759711,-3.203329320147261e-05,1.4055785910287864e-05,2.5990165374215143e-05,1.0,1.0,0.0,1111,0,0,1,1111,0,0,0,0,0.0002700016448211606,0.00027000164239621247,1.000000000004849,0.999730071236389
1112,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.001203714760646955,0.00169024615014555,-2.7011188618944234e-05,2.0319462597071553e-05,2.1674847268046673e-05,1.0,1.0,0.0,1112,0,0,1,1112,0,0,0,0,0.00027000160544754515,0.0002700016030227982,1.000000000004849,0.9997300712757413
1113,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008458334162695238,0.002100159199009034,-2.0281279814194108e-05,2.5248213747070515e-05,1.5883056740930927e-05,1.0,1.0,0.0,1113,0,0,1,1113,0,0,0,0,0.0002700014663790107,0.00027000146395422006,1.000000000004849,0.9997300714147348
1114,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00042148362880506504,0.002371170227320857,-1.2302198950565796e-05,2.8506153114558712e-05,9.009494745904436e-06,1.0,1.0,0.0,1114,0,0,1,1114,0,0,0,0,0.000270001237092643,0.00027000123466777183,1.000000000004849,0.9997300716438974
1115,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0016348554528064652,0.0005748028211683235,-3.5120919749243735e-05,6.905557252308747e-06,2.8634669284828246e-05,1.0,1.0,0.0,1115,0,0,1,1115,0,0,0,0,0.00027000158684864495,0.0002700015844236853,1.000000000004849,0.9997300712943302
1116,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0014763339352883713,0.0011732381349037055,-3.213847572579371e-05,1.4102376285393521e-05,2.6081007621311016e-05,1.0,1.0,0.0,1116,0,0,1,1116,0,0,0,0,0.0002700016500738478,0.00027000164764896524,1.000000000004849,0.9997300712311391
1117,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0012083764062634878,0.0016959395667967205,-2.7098811337032718e-05,2.0387953939613516e-05,2.1750600990295805e-05,1.0,1.0,0.0,1117,0,0,1,1117,0,0,0,0,0.0002700016105627867,0.0002700016081378817,1.000000000004849,0.9997300712706289
1118,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008492437285141076,0.0021072858780688177,-2.0345371382615632e-05,2.5333938485241847e-05,1.5938559447350983e-05,1.0,1.0,0.0,1118,0,0,1,1118,0,0,0,0,0.0002700014710077525,0.0002700014685830498,1.000000000004849,0.9997300714101086
1119,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00042341020053403874,0.002379244497388724,-1.2338391634848755e-05,2.860326924911986e-05,9.040964018775446e-06,1.0,1.0,0.0,1119,0,0,1,1119,0,0,0,0,0.0002700012409198038,0.0002700012384949007,1.000000000004849,0.9997300716400723
1120,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0016410030881322073,0.000576589838008942,-3.523649406458731e-05,6.927071602908883e-06,2.8734409307755196e-05,1.0,1.0,0.0,1120,0,0,1,1120,0,0,0,0,0.00027000159188084183,0.000270001589456141,1.000000000004849,0.9997300712893007
1121,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0014819292308318201,0.001177110292210301,-3.2243658250114805e-05,1.4148966660499179e-05,2.6171849868406895e-05,1.0,1.0,0.0,1121,0,0,1,1121,0,0,0,0,0.00027000165532653497,0.00027000165290171806,1.000000000004849,0.9997300712258893
1122,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.001213038051880021,0.0017016329834478908,-2.71864340551212e-05,2.0456445282155483e-05,2.1826354712544938e-05,1.0,1.0,0.0,1122,0,0,1,1122,0,0,0,0,0.00027000161567780623,0.00027000161325296525,1.000000000004849,0.9997300712655166
1123,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008526540407586915,0.0021144125571286015,-2.040946295103715e-05,2.5419663223413175e-05,1.5994062153771038e-05,1.0,1.0,0.0,1123,0,0,1,1123,0,0,0,0,0.0002700014756367164,0.0002700014732118796,1.000000000004849,0.9997300714054821
1124,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00042533677226301266,0.0023873187674565916,-1.237458431913172e-05,2.8700385383681015e-05,9.07243329164646e-06,1.0,1.0,0.0,1124,0,0,1,1124,0,0,0,0,0.00027000124474696463,0.0002700012423220296,1.000000000004849,0.9997300716362473
1125,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0016471507234579491,0.0005783768548495606,-3.535206837993088e-05,6.9485859535090185e-06,2.883414933068214e-05,1.0,1.0,0.0,1125,0,0,1,1125,0,0,0,0,0.0002700015969134828,0.0002700015944885966,1.000000000004849,0.9997300712842708
1126,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.001487524526375269,0.0011809824495168963,-3.234884077443591e-05,1.4195557035604834e-05,2.6262692115502768e-05,1.0,1.0,0.0,1126,0,0,1,1126,0,0,0,0,0.00027000166057922215,0.00027000165815447083,1.000000000004849,0.9997300712206394
1127,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0012176996974965536,0.001707326400099061,-2.7274056773209675e-05,2.0524936624697443e-05,2.190210843479407e-05,1.0,1.0,0.0,1127,0,0,1,1127,0,0,0,0,0.00027000162079282575,0.00027000161836804873,1.000000000004849,0.9997300712604044
1128,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008560643530032755,0.0021215392361883857,-2.0473554519458677e-05,2.5505387961584507e-05,1.6049564860191094e-05,1.0,1.0,0.0,1128,0,0,1,1128,0,0,0,0,0.0002700014802654582,0.00027000147784070935,1.000000000004849,0.9997300714008559
1129,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0004272633439919866,0.002395393037524459,-1.2410777003414681e-05,2.879750151824216e-05,9.103902564517469e-06,1.0,1.0,0.0,1129,0,0,1,1129,0,0,0,0,0.0002700012485739034,0.0002700012461491585,1.000000000004849,0.9997300716324223
1130,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0016532983587836912,0.0005801638716901791,-3.546764269527445e-05,6.9701003041091536e-06,2.8933889353609083e-05,1.0,1.0,0.0,1130,0,0,1,1130,0,0,0,0,0.0002700016019459017,0.00027000159952105234,1.000000000004849,0.9997300712792411
1131,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.001493119821918718,0.0011848546068234918,-3.2454023298757005e-05,1.4242147410710493e-05,2.635353436259864e-05,1.0,1.0,0.0,1131,0,0,1,1131,0,0,0,0,0.0002700016658319093,0.00027000166340722365,1.000000000004849,0.9997300712153896
1132,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0012223613431130865,0.0017130198167502316,-2.7361679491298156e-05,2.0593427967239407e-05,2.1977862157043196e-05,1.0,1.0,0.0,1132,0,0,1,1132,0,0,0,0,0.0002700016259080673,0.00027000162348313233,1.000000000004849,0.9997300712552919
1133,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008594746652478591,0.00212866591524817,-2.0537646087880194e-05,2.5591112699755838e-05,1.610506756661115e-05,1.0,1.0,0.0,1133,0,0,1,1133,0,0,0,0,0.0002700014848944221,0.0002700014824695391,1.000000000004849,0.9997300713962294
1134,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0004291899157209604,0.0024034673075923265,-1.2446969687697642e-05,2.8894617652803315e-05,9.135371837388482e-06,1.0,1.0,0.0,1134,0,0,1,1134,0,0,0,0,0.0002700012524010642,0.0002700012499762874,1.000000000004849,0.9997300716285973
1135,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0016594459941094329,0.0005819508885307978,-3.558321701061802e-05,6.991614654709289e-06,2.9033629376536027e-05,1.0,1.0,0.0,1135,0,0,1,1135,0,0,0,0,0.00027000160697832065,0.00027000160455350797,1.000000000004849,0.9997300712742114
1136,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0014987151174621666,0.0011887267641300873,-3.2559205823078095e-05,1.4288737785816149e-05,2.6444376609694513e-05,1.0,1.0,0.0,1136,0,0,1,1136,0,0,0,0,0.00027000167108481854,0.0002700016686599765,1.000000000004849,0.9997300712101396
1137,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0012270229887296196,0.0017187132334014021,-2.7449302209386636e-05,2.0661919309781373e-05,2.205361587929233e-05,1.0,1.0,0.0,1137,0,0,1,1137,0,0,0,0,0.00027000163102308683,0.0002700016285982158,1.000000000004849,0.9997300712501797
1138,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008628849774924432,0.0021357925943079536,-2.060173765630172e-05,2.5676837437927166e-05,1.6160570273031205e-05,1.0,1.0,0.0,1138,0,0,1,1138,0,0,0,0,0.00027000148952316394,0.0002700014870983688,1.000000000004849,0.9997300713916032
1139,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0004311164874499343,0.0024115415776601932,-1.2483162371980604e-05,2.899173378736446e-05,9.166841110259492e-06,1.0,1.0,0.0,1139,0,0,1,1139,0,0,0,0,0.000270001256228225,0.0002700012538034163,1.000000000004849,0.9997300716247722
1140,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.001665593629435175,0.0005837379053714163,-3.5698791325961595e-05,7.013129005309424e-06,2.913336939946297e-05,1.0,1.0,0.0,1140,0,0,1,1140,0,0,0,0,0.0002700016120107396,0.00027000160958596365,1.000000000004849,0.9997300712691817
1141,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0015043104130056156,0.0011925989214366828,-3.26643883473992e-05,1.4335328160921808e-05,2.6535218856790386e-05,1.0,1.0,0.0,1141,0,0,1,1141,0,0,0,0,0.0002700016763375057,0.00027000167391272924,1.000000000004849,0.9997300712048897
1142,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0012316846343461527,0.0017244066500525727,-2.753692492747512e-05,2.0730410652323337e-05,2.212936960154146e-05,1.0,1.0,0.0,1142,0,0,1,1142,0,0,0,0,0.00027000163613810635,0.00027000163371329936,1.000000000004849,0.9997300712450674
1143,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008662952897370268,0.002142919273367738,-2.066582922472324e-05,2.5762562176098498e-05,1.621607297945126e-05,1.0,1.0,0.0,1143,0,0,1,1143,0,0,0,0,0.0002700014941521278,0.0002700014917271986,1.000000000004849,0.9997300713869767
1144,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.000433043059178908,0.002419615847728061,-1.2519355056263565e-05,2.908884992192561e-05,9.198310383130502e-06,1.0,1.0,0.0,1144,0,0,1,1144,0,0,0,0,0.00027000126005538583,0.0002700012576305451,1.000000000004849,0.9997300716209471
1145,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.001671741264760917,0.0005855249222120348,-3.581436564130517e-05,7.0346433559095594e-06,2.923310942238992e-05,1.0,1.0,0.0,1145,0,0,1,1145,0,0,0,0,0.0002700016170431585,0.0002700016146184193,1.000000000004849,0.999730071264152
1146,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0015099057085490644,0.0011964710787432781,-3.2769570871720295e-05,1.4381918536027463e-05,2.6626061103886266e-05,1.0,1.0,0.0,1146,0,0,1,1146,0,0,0,0,0.0002700016815901929,0.00027000167916548207,1.000000000004849,0.9997300711996399
1147,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0012363462799626856,0.001730100066703743,-2.76245476455636e-05,2.07989019948653e-05,2.2205123323790594e-05,1.0,1.0,0.0,1147,0,0,1,1147,0,0,0,0,0.00027000164125312587,0.00027000163882838284,1.000000000004849,0.999730071239955
1148,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008697056019816106,0.002150045952427522,-2.0729920793144763e-05,2.584828691426983e-05,1.6271575685871316e-05,1.0,1.0,0.0,1148,0,0,1,1148,0,0,0,0,0.00027000149878086965,0.00027000149635602835,1.000000000004849,0.9997300713823505
1149,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00043496963090788193,0.0024276901177959285,-1.2555547740546527e-05,2.9185966056486766e-05,9.229779656001515e-06,1.0,1.0,0.0,1149,0,0,1,1149,0,0,0,0,0.00027000126388254664,0.00027000126145767405,1.000000000004849,0.999730071617122
1150,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0016778889000866586,0.0005873119390526533,-3.592993995664874e-05,7.0561577065096944e-06,2.9332849445316864e-05,1.0,1.0,0.0,1150,0,0,1,1150,0,0,0,0,0.0002700016220757995,0.00027000161965087496,1.000000000004849,0.999730071259122
1151,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0015155010040925133,0.0012003432360498739,-3.287475339604139e-05,1.4428508911133122e-05,2.671690335098214e-05,1.0,1.0,0.0,1151,0,0,1,1151,0,0,0,0,0.0002700016868431021,0.0002700016844182349,1.000000000004849,0.9997300711943897
1152,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0012410079255792184,0.0017357934833549134,-2.771217036365208e-05,2.086739333740726e-05,2.2280877046039726e-05,1.0,1.0,0.0,1152,0,0,1,1152,0,0,0,0,0.00027000164636836743,0.0002700016439434664,1.000000000004849,0.9997300712348426
1153,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008731159142261945,0.0021571726314873058,-2.0794012361566284e-05,2.593401165244116e-05,1.632707839229137e-05,1.0,1.0,0.0,1153,0,0,1,1153,0,0,0,0,0.0002700015034096115,0.0002700015009848581,1.000000000004849,0.9997300713777242
1154,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00043689620263685574,0.0024357643878637953,-1.259174042482949e-05,2.928308219104791e-05,9.261248928872529e-06,1.0,1.0,0.0,1154,0,0,1,1154,0,0,0,0,0.00027000126770970745,0.00027000126528480293,1.000000000004849,0.9997300716132969
1155,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0016840365354124007,0.0005890989558932719,-3.604551427199231e-05,7.07767205710983e-06,2.9432589468243808e-05,1.0,1.0,0.0,1155,0,0,1,1155,0,0,0,0,0.0002700016271082184,0.0002700016246833306,1.000000000004849,0.9997300712540924
